ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x19bd,CUS_0x700d,August,Blenkinsopc,21,992-49-2793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",46,19,23.21,14.0,Bad,3818.57,29.38080624152673,13 Years and 6 Months,Yes,248.59988585543798,115.76449205650242,High_spent_Medium_value_payments,282.5953720880596,Poor
0x19c9,CUS_0x78e0,August,,48,352-67-4436,Accountant,17787.34,,8,4,16,2,"Student Loan, and Auto Loan",5,15,5.65,0.0,Standard,730.9,29.998151246391906,30 Years and 4 Months,No,20.06363388435491,31.71381628337271,Low_spent_Large_value_payments,342.45038316560573,Standard
0x19d5,CUS_0x6794,August,Raymondl,42,204-14-2702,Teacher,103353.06,8527755,3,3,6,1,Student Loan,4,12,3.11,2.0,Good,1374.56,41.83706533235723,26 Years and 2 Months,No,64.00168567310892,67.10576784585814,High_spent_Large_value_payments,961.6680464810327,Good
0x19e1,CUS_0xe2c,August,Andreasc,38,#F%$D@*&8,Journalist,31021.24,2756.103333333333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",16,21,15.21,7.0,_,852.81,38.932412519805865,NA,No,90.75917846495159,343.84650660726106,Low_spent_Small_value_payments,131.00464826112068,Standard
0x19ed,CUS_0x36bb,August,Elinor Comlaye,37,837-45-5178,Journalist,134978.24,10541.520749550598,8,5,15,2,"Mortgage Loan, and Mortgage Loan",9,15,16.89,5.0,Standard,668.14,39.142199821899844,26 Years and 9 Months,Yes,662.7777405037292,,Low_spent_Medium_value_payments,667.8675999663046,Good
0x19f9,CUS_0xa77f,August,Jeanine Preziosor,28,074-21-6507,Writer,39800.12,3047.6766666666667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",17,20,11.53,4.0,Standard,660.69,28.62288043181345,18 Years and 4 Months,Yes,58.48765733950958,274.45624868905134,Low_spent_Medium_value_payments,251.82376063810585,Standard
0x1a05,CUS_0x1e70,August,Alexh,17,772-58-9547,Manager,14841.35,1437.779166666667,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",60,14_,28.64,6.0,Bad,3865.15,37.15219502109304,8 Years and 0 Months,NM,71.54474307214656,96.59041285280131,!@9#%8,245.64276074171883,Good
0x1a11,CUS_0xa335,August,Lisa Baertleink,22,835-41-6871,Architect,66105.4,5653.783333333333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",26,22,5.52,12.0,Bad,1549.56,24.714191993868127,11 Years and 9 Months,Yes,214.07212305606225,,High_spent_Large_value_payments,474.07649728114126,Poor
0x1a1d,CUS_0x71e0,August,Aruna Viswanathau,28,330-96-0638,Mechanic,15398.95,1548.2458333333334,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",1,1,8.41,8.0,Good,343.84_,28.13568775694777,28 Years and 10 Months,No,34.81396985624466,95.38656229488777,Low_spent_Large_value_payments,294.6240511822009,Standard
0x1a29,CUS_0x4af0,August,Nicolacih,18,397-45-5329,Developer,27070.07,2518.8391666666666,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",11,15,5.68,6.0,_,919.76,40.01458592935246,29 Years and 9 Months,No,73.23331847935155,138.38176935677842,High_spent_Small_value_payments,300.2688288305367,Standard
0x1a35,CUS_0x3861,August,Fiona Ortizx,53,212-32-2085,_______,17992775,1769.3979166666668,3,5,570,0,,8,,8.61,3.0,_,565.22,33.46438826001862,19 Years and 6 Months,No,0.0,79.04022403290668,Low_spent_Small_value_payments,387.89956763376,Poor
0x1a41,CUS_0x240d,August,Taiga Uranakan,56,087-22-6137,Musician,139354.48,10872.26505763546,3,3,18,0_,,15,16,4.94,4.0,Standard,519.3,39.12793593553803,20 Years and 6 Months,No,760.6082756978756,408.0045657757278,High_spent_Medium_value_payments,1005.2827675576056,Standard
0x1a4d,CUS_0x2652,August,Suev,22,062-29-3192,Teacher,18305.25_,1557.4375,2,1,207,0,,14,11,5.27,3.0,Good,363.51,35.591860512627065,20 Years and 8 Months,No,0.0,187.33476044460411,Low_spent_Small_value_payments,258.40898955539586,Good
0x1a59,CUS_0x259a,August,Allison Martelly,26,727-40-9990,Journalist,27865.26,2606105,4,3,6,1,Student Loan,22,18,19.05,5.0,Standard,635.59,25.687375053748628,30 Years and 11 Months,Yes,17.69844332156168,117.03365813386696,Low_spent_Small_value_payments,415.8783985445714,Poor
0x1a65,CUS_0x28b5,August,Stempeln,36,#F%$D@*&8,Architect,23404.86,1899405,6,5,7,0,,12,17,_,5.0,Standard,35.54,32.491575969702374,29 Years and 2 Months,Yes,0.0,86.55597978430912,Low_spent_Small_value_payments,393.3845202156908,Standard
0x1a71,CUS_0x8643,August,Steve Slatery,34,198-08-9791,Musician,14205.09,,7,10,21,8,"Student Loan, Not Specified, Not Specified, Credit-Builder Loan, Student Loan, Mortgage Loan, Not Specified, and Student Loan",33,21,19.42,16.0,_,4845.24,28.62089462573984,13 Years and 11 Months,Yes,49.032395469112984,45.089126057845725,Low_spent_Small_value_payments,304.5542284730413,Poor
0x1a7d,CUS_0x12d5,August,ita Bosed,28,518-01-2262,Scientist,62320.56,5068.38,9,9,18,5,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",23,15,17.24,15.0,_,3589.56,38.3374492978831,1 Years and 11 Months,NM,171.34555972446432,171.51086339613434,High_spent_Small_value_payments,423.9815768794014,Standard
0x1a89,CUS_0x3f04,August,Jenniferu,25,465-93-9571,_______,43758.34,3454.528333333333,5,6,12,2,"Personal Loan, and Payday Loan",11,2,4.18,2.0,Good,1194.28,35.74253976687775,33 Years and 8 Months,No,56.311420513415115,364.2379929007962,Low_spent_Small_value_payments,214.90341991912206,Good
0x1a95,CUS_0x62c6,August,B.u,20,860-36-1556,Writer,144881.68,11877.473333333333,3,4,15,4,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",3,12,10.1,2.0,Standard,404.51,37.536347664994494,26 Years and 4 Months,Yes,414.65601320398537,553.2672857325957,High_spent_Small_value_payments,479.8240343967524,Standard
0x1aa1,CUS_0x398d,August,Leongy,38,407-06-9232,Media_Manager,108147.3,8926275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,7.57,2.0,Standard,1113.06,35.89139750893054,29 Years and 4 Months,Yes,37514.0,946.1555102888016,Low_spent_Small_value_payments,25.29240814195305,Good
0x1aad,CUS_0x618b,August,Vaughano,28,550-94-8995,Lawyer,17759.1,1533925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",26,20,5.2,10.0,Bad,3598.39,28.18214114257893,5 Years and 4 Months,Yes,64.55062048800421,123.08003660070645,Low_spent_Medium_value_payments,245.76184291128934,Poor
0x1ab9,CUS_0x7250,August,Doris Frankelj,37,651-67-7536,Teacher,85328.73,6858.7275,528,4,11,1,Student Loan,17,834,1.83,2.0,_,585.05,22.56544762239665,32 Years and 2 Months,No,68.4589661120162,610.8695367356431,Low_spent_Medium_value_payments,286.54424715234063,Good
0x1ac5,CUS_0x6435,August,Alexei Oreskovicf,27,538-49-2118,Writer,134321.44,9997.59251367481,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",29,20,11.09,3.0,Standard,1428.68,35.523325782962,33 Years and 3 Months,NM,1320.5490633616225,209.5174827021613,High_spent_Medium_value_payments,893.2396069280729,Standard
0x1ad1,CUS_0xb6ad,August,Jamiec,24,584-60-4961,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,17.0,Standard,1755.81,41.88727835207022,NA,Yes,189.4265306646308,196.66644512672366,High_spent_Medium_value_payments,387.40702420864545,Poor
0x1add,CUS_0x7878,August,Anna Driverq,19,037-28-6132,Developer,28665.76,2582.813333333333,7,3,713,1,Debt Consolidation Loan,16,10,4.32,0.0,_,1237.46,33.53347692686574,24 Years and 10 Months,No,22.688177579924695,175.79261437685767,Low_spent_Small_value_payments,349.8005413765509,Standard
0x1ae9,CUS_0x35b5,August,,19,432-18-5390,Lawyer,56803.71_,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44,23,16.23,11.0,Bad,2593.44,27.151242983425213,NA,Yes,187.190218862138,359.73869396507706,Low_spent_Small_value_payments,205.13533717278492,Poor
0x1af5,CUS_0x7a0f,August,,32,838-98-6353,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,,Bad,1973.63,35.43225493894156,19 Years and 10 Months,Yes,74.85037187731447,73.0126754399525,High_spent_Small_value_payments,402.54378601606635,Poor
0x1b01,CUS_0x1c09,August,Ritsukoh,22,365-73-8387,Lawyer,66528.24,5733.02,5,5,11,0,,20,12,13.65,2.0,_,1460.8,30.585974940586677,22 Years and 11 Months,NM,0.0,158.42020476590392,High_spent_Medium_value_payments,664.8817952340961,Standard
0x1b0d,CUS_0x2c0d,August,ernieh,55,784-23-6447,Doctor,19403405,1904.9504166666666,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,10,-1.1,2.0,Good,339.11,38.36867389962454,16 Years and 11 Months,No,39.214914434761795,214.82085751715374,Low_spent_Small_value_payments,226.45926971475112,Poor
0x1b19,CUS_0x9073,August,Matt Falloono,19,751-65-6458,Journalist,31122.79,2761.5658333333336,7,5,12,0,,31,20,9.75,4.0,_,358.6,41.00475107838117,NA,No,0.0,,High_spent_Medium_value_payments,446.78198963772377,Standard
0x1b25,CUS_0x2813,August,John McCrankg,20,361-34-7350,Architect,15015.4,,5,5,9,1,Debt Consolidation Loan,27,8,5.04,1.0,Good,330.17,28.38062137604166,22 Years and 2 Months,No,11.685734566072789,162.57530838511798,Low_spent_Small_value_payments,237.06729038214257,Standard
0x1b31,CUS_0xac93,August,Hornbyg,34,744-52-9753,Engineer,19777.05,1728.0875,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",19,3,5.95,1.0,Good,186.16,38.135961017900414,22 Years and 2 Months,No,29.045533320072103,65.37503748055806,Low_spent_Medium_value_payments,358.3881791993698,Poor
0x1b3d,CUS_0x8c69,August,,25,070-07-9414,Musician,9351702.0,1851335,4,3,6,3,"Mortgage Loan, Student Loan, and Mortgage Loan",9,6,1.31,0.0,Good,399.92,36.09663269187183,20 Years and 9 Months,No,25.58028081581637,101.35383209290451,High_spent_Small_value_payments,318.19938709127916,Good
0x1b49,CUS_0x365a,August,,54,026-57-5729,_______,41345.58,3260465,0,5,10,0,,7,0,6.42,7.0,Good,646.47,23.74405011891018,28 Years and 8 Months,No,0.0,101.59095840125009,!@9#%8,494.45554159875,Poor
0x1b55,CUS_0x7586,August,Stevee,32,790-90-6437,Engineer,55151.04,,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",31,17,10.64,,Bad,1743.83,31.461453987029447,NA,Yes,171.82306738090188,,Low_spent_Small_value_payments,114.76454218948722,Standard
0x1b61,CUS_0x9c67,August,Mariy,39,977-57-0254,Manager,30536.62_,2430.7183333333332,6,6,7,2_,"Auto Loan, and Auto Loan",19,8,9.33,4.0,Standard,687.87,40.20422820455028,15 Years and 11 Months,Yes,42.97244101951375,227.98843306358486,Low_spent_Small_value_payments,262.11095925023466,Standard
0x1b6d,CUS_0x7caf,August,Rl,29,628-85-7991,Architect,147499.6,12353.633333333333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",14,2,0.21,2.0,Good,1250.67,30.58439367083826,NA,No,192.2064832741598,855.2316936907898,High_spent_Small_value_payments,447.9251563683838,Good
0x1b79,CUS_0xa2f7,August,Kevinq,43,858-89-0350,Architect,20005.22,1683.101666666667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",22,20,18.33,13.0,Standard,1859.45,25.47481436002419,13 Years and 0 Months,Yes,59.51321413246297,176.44557305338955,Low_spent_Small_value_payments,222.35137948081416,Poor
0x1b85,CUS_0x5e17,August,Clarkew,33_,970-52-2075,Scientist,19795.52,1662.6266666666668,7,10,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",14,21,22.79,15.0,Bad,3135.02,29.8848322848837,2 Years and 10 Months,Yes,130.47547071749042,176.07363706159992,Low_spent_Small_value_payments,149.71355888757637,Poor
0x1b91,CUS_0x1288,August,Taylorq,34_,609-85-2725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",26,21,17.49,9.0,Bad,3947.24,36.591277640451366,5 Years and 5 Months,Yes,378.304673376643,,Low_spent_Large_value_payments,269.716274387424,Poor
0x1b9d,CUS_0x567b,August,Marilynj,54,#F%$D@*&8,Manager,80396.86,,5,7,9,0,,8,11,10.47,,Good,1357.54,30.881981479734783,27 Years and 0 Months,No,0.0,665.0311265156918,Low_spent_Medium_value_payments,277.34270681764184,Standard
0x1ba9,CUS_0x2365,August,Browningo,43_,552-90-7532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",41,23,21.31,7.0,Bad,4428.64,37.740502015919645,2 Years and 0 Months,Yes,256.23417922698957,110.75256034642612,High_spent_Large_value_payments,324.79926042658434,Poor
0x1bb5,CUS_0x8a04,August,Mutikanib,37,966-14-4315,Journalist,18717.02,,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",4,18,15.3,10.0,Standard,2103.99,29.05066679848906,15 Years and 11 Months,Yes,60.64699329311761,66.72044915641453,Low_spent_Small_value_payments,292.1077242171345,Standard
0x1bc1,CUS_0x6015,August,Scott Maloneq,17,548-76-0110,_______,19163.22,1346.9350000000004,3,7,7,2,"Personal Loan, and Payday Loan",23,22,8.76,9.0,Standard,2226.37,22.40065717835176,NA,Yes,24.17564764974174,175.65981942954707,Low_spent_Small_value_payments,224.85803292071117,Standard
0x1bcd,CUS_0x21e6,August,Strupczewskid,48,328-75-6365,Media_Manager,94554.87,,2,6,2,0,,9,0,3.24,3.0,Good,1487.9,25.96845244947853,22 Years and 8 Months,No,0.0,240.11199770604992,Low_spent_Large_value_payments,821.34525229395,Good
0x1bd9,CUS_0xa9a6,August,Henry Foyi,27,600-76-4920,Musician,63536.98,5382.748333333334,4,5,12,2_,"Debt Consolidation Loan, and Auto Loan",29,16,14.78,9.0,Standard,89.62,37.458842279902036,31 Years and 4 Months,Yes,69.10085253082353,__10000__,High_spent_Medium_value_payments,529.4183765447266,Standard
0x1be5,CUS_0x3187,August,Jan Schwartze,40,024-52-4439,Architect,9983345,758.9454166666666,7,11,15,5,"Not Specified, Student Loan, Auto Loan, Payday Loan, and Auto Loan",22,16,10.26,11.0,Standard,1823.35,26.294944026329716,9 Years and 9 Months,Yes,29.241518689641534,10.612907877548746,High_spent_Large_value_payments,276.0401150994764,Standard
0x1bf1,CUS_0x3fbf,August,Clara Ferreira-Marquesi,15,646-12-1414,Accountant,27796.42,2300.3683333333333,6,5,16,2,"Home Equity Loan, and Student Loan",18,11,10.85,10.0,Standard,1073.94,33.9884417729958,27 Years and 8 Months,NM,36.067631284149755,56.36788662920443,!@9#%8,387.6013154199792,Standard
0x1bfd,CUS_0x953c,August,Aruna Viswanathag,30,380-11-4962,Engineer,132872.72,11203.726666666667,3,3,10,2,"Home Equity Loan, and Student Loan",14,5,10.28,4.0,Good,89.68,29.55005879344251,28 Years and 3 Months,No,144.83068233841504,173.51080191051963,High_spent_Large_value_payments,1042.0311824177322,Good
0x1c09,CUS_0x4aaa,August,Caseyo,42,676-15-0435,Architect,140014.36,11662.863333333333,3,7,18,4,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",27,9,3.9,3.0,Standard,1151.7,27.06371959754867,17 Years and 8 Months,NM,348.6203964507333,__10000__,High_spent_Large_value_payments,823.0863932421241,Standard
0x1c15,CUS_0x2947,August,Carolinew,48_,742-36-4668,Accountant,37071.2,3006.2666666666664,1,6,6,4,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",14,8,11.56,3.0,Good,869.99,30.49430852608319,18 Years and 11 Months,No,74.69027138495908,53.602383645038,High_spent_Small_value_payments,432.33401163666963,Standard
0x1c21,CUS_0x30e0,August,Appsq,20,644-19-7211,Entrepreneur,41735.55,3357.9625,0,3,8,4,"Not Specified, Payday Loan, Payday Loan, and Debt Consolidation Loan",15,7,11.25,3.0,Good,1480.92,29.27621739793857,NA,NM,109.61414671334231,240.58948844871276,Low_spent_Medium_value_payments,265.592614837945,Standard
0x1c2d,CUS_0xc3b7,August,,38,482-53-4479,Architect,40391.66,3357.971666666667,10,7,18,3,"Payday Loan, Not Specified, and Mortgage Loan",33,23,3.51,12.0,Bad,1950.62,38.823619429163415,8 Years and 6 Months,Yes,60.370828399887685,331.8652135329811,Low_spent_Small_value_payments,233.56112473379795,Poor
0x1c39,CUS_0x1e9b,August,Taylorb,19,866-51-6415,Writer,7441.295_,822.5517437389348,5,8,33,6,"Mortgage Loan, Mortgage Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",15,13,17.119999999999994,13.0,Standard,2569.3,40.21311733626235,6 Years and 2 Months,Yes,75.97491614797292,91.76773490990149,Low_spent_Small_value_payments,260.12431353652426,Poor
0x1c45,CUS_0x3b88,August,Mikex,40,944-94-9536,Scientist,19065.32,1497.7766666666666,3,6,5,-100,"Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan",23,15,11.81,5.0,Standard,2008.06,35.586700215216716,17 Years and 2 Months,NM,76.21247400832009,83.0409639692235,Low_spent_Large_value_payments,260.52422868912305,Standard
0x1c51,CUS_0xae51,August,Josephine Masonz,46,082-17-4774,Entrepreneur,24585.55,2316.795833333333,3,4,14,2_,"Auto Loan, and Credit-Builder Loan",9,,11.35,1.0,_,195.38,31.151160715937138,27 Years and 4 Months,Yes,30.447776935964107,66.07688307379429,Low_spent_Large_value_payments,405.1549233235749,Standard
0x1c5d,CUS_0xb7ef,August,Samd,27,786-92-9485,Manager,15013.73,1127.1441666666667,7,4,14,6,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan",23,9,8.22,5.0,Standard,1403.17,34.97962331450225,12 Years and 4 Months,Yes,51.547924156742056,,Low_spent_Large_value_payments,273.67675239870516,Standard
0x1c69,CUS_0xb288,August,Nicolacir,44,390-44-4596,Journalist,126006.68,10693.556666666664,4,3,20,3,"Personal Loan, Home Equity Loan, and Debt Consolidation Loan",13,13,7.28,0.0,Standard,385.8,39.90522241502006,26 Years and 6 Months,Yes,239.7673292742656,212.270132932984,High_spent_Large_value_payments,857.318204459417,Standard
0x1c75,CUS_0x7a22,August,Sabam,49,478-48-4669,_______,102885.32,,3,5,16,1,Personal Loan,14,14,10.31,4.0,Standard,605.34,31.418099791745163,29 Years and 5 Months,Yes,74.1586635323227,79.74686437036993,High_spent_Large_value_payments,950.472138763974,Standard
0x1c81,CUS_0x9495,August,Freifeldo,38,817-92-8445,_______,34212.01,2847.000833333333,6,5,10,-100,"Not Specified, Home Equity Loan, and Home Equity Loan",18,9,8.12,1.0,Standard,512.38,27.02823304246173,28 Years and 6 Months,No,66.6764133130149,116.92693406459259,!@9#%8,391.09673595572576,Poor
0x1c8d,CUS_0x64f1,August,Michael Ermanl,26,955-39-6420,Entrepreneur,118487.16,9810.93,8,4,20,4,"Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",11,17,9.76,1.0,_,140.26,31.473025171207233,31 Years and 11 Months,No,301.5608682455748,386.4132287027871,High_spent_Medium_value_payments,543.1189030516382,Standard
0x1c99,CUS_0x6749,August,Subhadip Sircarf,26,109-19-0368,Mechanic,77418.52,6450.543333333334,7,9,20,7,"Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan",38,23,20.05,9.0,Bad,3962.08,23.412148890983463,11 Years and 11 Months,Yes,339.0310322831334,180.42204314859828,!@9#%8,405.6012579016018,Poor
0x1ca5,CUS_0xc1c9,August,Jessica Toonkelx,46,085-10-1065,Architect,24199.24,1951.6033333333332,3,7,6,1,Credit-Builder Loan,29,14_,0.67,4.0,Good,784.35,38.036707094098304,21 Years and 8 Months,No,13.886305431201704,48.205425332608755,High_spent_Small_value_payments,393.06860256952285,Good
0x1cb1,CUS_0x230a,August,Lashx,48,902-99-6202,_______,28587.29,2621.2741666666666,4,1,7,0,,-3,2,1.22,1.0,Good,1496.38,28.10611882257154,24 Years and 9 Months,No,0.0,123.20256314871656,Low_spent_Large_value_payments,408.9248535179501,Good
0x1cbd,CUS_0x8928,August,Ernest Scheyderr,32,137-96-5829,Manager,16578115,1426.5095833333335,3,5,15,2,"Student Loan, and Not Specified",10,13,13.29,7.0,Standard,1054.86,33.19470505775127,23 Years and 4 Months,Yes,21.42597208431386,,!@9#%8,323.85435911926857,Standard
0x1cc9,CUS_0x682f,August,en Klaymant,20,941-62-4990,Writer,74647.4,6327.616666666666,6,5,20,6_,"Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan",52,17,26.16,13.0,Bad,4167.43,34.936324684015624,13 Years and 10 Months,NM,309.5754020995854,130.46824328757367,High_spent_Large_value_payments,432.7180212795076,Standard
